feats,label,path,drum_type
"[0.0, 0.24132456, 0.063618995, 0.0, 0.26642025, 0.10025343, 0.0, 0.0, 0.06795707, 0.0, 0.08941398, 0.048184797, 0.0, 0.0, 0.0, 0.11493699, 0.034177605, 0.19147643, 0.0, 0.0, 0.0, 0.0, 0.18967658, 0.0, 0.07209842, 0.0, 0.0, 0.0, 0.16045174, 0.0, 0.0, 0.0, 0.041106395, 0.30310667, 0.0, 0.0, 0.15831652, 0.0, 0.0, 0.0, 0.0, 0.27227736, 0.0, 0.0, 0.26386395, 0.0, 0.0, 0.0, 0.08571839, 0.0, 0.0, 0.04623533, 0.0, 0.0, 0.11879888, 0.073787, 0.0, 0.00010261685, 0.18308768, 0.16564855, 0.0, 0.0, 0.1953513, 0.0]",1,./dk_data/synth_noise/98B2-139-8.wav,synth_noise
"[0.0, 1.3209945, 0.2154758, 0.0, 0.4687975, 0.0, 0.15905507, 0.0, 0.76692617, 0.0, 0.5121613, 0.0, 0.0, 0.0, 0.0, 0.37084663, 0.0, 0.17740825, 0.0, 0.0, 0.14681491, 0.85478735, 0.0, 0.0, 0.06840263, 0.0, 0.0, 0.0, 1.5806041, 0.0, 0.0, 0.0, 0.07941453, 0.0, 1.3124568, 0.40788603, 0.054295987, 0.6787119, 0.0, 0.0, 0.0, 0.7511748, 0.0, 0.0, 1.723698, 0.0, 0.0, 0.0, 0.9850197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.131944, 0.0, 0.0, 0.31447673, 0.48784226, 0.82805574, 0.0, 1.3363012, 0.0]",1,./dk_data/synth_noise/NGSZ-424-1.wav,synth_noise
"[0.0, 0.0, 0.30361092, 0.0, 0.32368597, 0.0, 0.0, 0.41630766, 0.44740024, 0.0, 0.30042905, 0.0, 0.0, 0.0, 0.0, 0.26301113, 0.0, 0.42108598, 0.0, 0.0, 0.0, 0.089456975, 0.07069463, 0.0, 0.27876362, 0.0, 0.0, 0.0, 0.26733658, 0.0, 0.0, 0.0, 0.03569423, 0.0, 0.0004972294, 0.15875363, 0.0, 0.08184661, 0.0, 0.0, 0.05843, 0.403747, 0.0, 0.0, 0.91946346, 0.0, 0.17646989, 0.0, 0.3247838, 0.0, 0.054603584, 0.0, 0.0, 0.0, 0.07862313, 0.12573378, 0.0, 0.0, 0.13148338, 0.59751135, 0.05529195, 0.0, 0.4798767, 0.0]",1,./dk_data/synth_noise/147-8-3NX6.wav,synth_noise
"[0.0, 0.25167835, 0.05590885, 0.0, 0.040732376, 0.29881066, 0.09908799, 0.0, 0.03207442, 0.0, 0.25475433, 0.09017658, 0.06531071, 0.0, 0.0, 0.033020914, 0.21153848, 0.18927461, 0.0, 0.0, 0.0, 0.0, 0.29994583, 0.0, 0.14639807, 0.0, 0.0, 0.0, 0.044689327, 0.0, 0.0, 0.0, 0.0, 0.17481238, 0.06410144, 0.0, 0.060574245, 0.0, 0.0, 0.0, 0.0, 0.19839436, 0.0, 0.0, 0.21777603, 0.0, 0.20542112, 0.051880684, 0.06823672, 0.0, 0.15357743, 0.06922062, 0.0, 0.0, 0.18742757, 0.061203167, 0.0, 0.13843155, 0.16755638, 0.1969646, 0.02272325, 0.0, 0.19508837, 0.0]",1,./dk_data/synth_noise/F583-1723-4.wav,synth_noise
"[0.0, 0.062121928, 0.031797417, 0.0, 0.10149264, 0.0, 0.0, 0.06487387, 0.0, 0.0, 0.19520134, 0.12713481, 0.0, 0.0, 0.0, 0.022363909, 0.15133029, 0.4165585, 0.0, 0.0, 0.0, 0.0, 0.23179787, 0.0, 0.051209792, 0.0, 0.0, 0.0, 0.27304098, 0.0, 0.0, 0.0, 0.212697, 0.30296215, 0.0, 0.0, 0.009790793, 0.0, 0.0, 0.0, 0.0, 0.38651896, 0.0, 0.0, 0.29884532, 0.0, 0.0, 0.2921051, 0.2193502, 0.0, 0.0, 0.15074828, 0.0, 0.0, 0.23593917, 0.0, 0.0, 0.18688634, 0.0788423, 0.1379563, 0.0, 0.0, 0.14428887, 0.0]",1,./dk_data/synth_noise/1736-8-EI1K.wav,synth_noise
"[0.0, 0.24254322, 0.13368843, 0.0, 0.0, 0.63409054, 0.20512494, 0.0, 0.0, 0.0, 0.0, 0.1909475, 0.0, 0.0, 0.13483979, 0.0, 0.0072169304, 0.16976851, 0.0, 0.0, 0.26393476, 0.07918355, 0.32960185, 0.0, 0.17654778, 0.0, 0.0, 0.0, 0.049202703, 0.0, 0.0, 0.0, 0.0, 0.037822194, 0.3411278, 0.0, 0.05994032, 0.1552032, 0.0, 0.0, 0.0, 0.5248848, 0.0, 0.0, 0.1485334, 0.0, 0.0, 0.33922774, 0.29008013, 0.0, 0.0, 0.1792154, 0.0, 0.0, 0.0, 0.0074056573, 0.0, 0.21681935, 0.18525395, 0.0, 0.19476607, 0.0, 0.059363887, 0.0]",1,./dk_data/synth_noise/E13F-136-8.wav,synth_noise
"[0.0, 0.0, 0.30125555, 0.0, 0.027539454, 0.0, 0.0, 0.23847419, 0.17330836, 0.0, 0.479727, 0.10843247, 0.20863438, 0.0, 0.0, 0.44910294, 0.24344295, 0.4160536, 0.0, 0.0, 0.16844589, 0.0, 0.0, 0.0, 0.23694709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22442633, 0.0, 0.02706252, 0.33828956, 0.26564485, 0.15456486, 0.0, 0.0, 0.0075538903, 0.051155858, 0.0, 0.0, 0.2631327, 0.0, 0.0, 0.11216839, 0.440965, 0.0, 0.35274905, 0.12407997, 0.0, 0.0, 0.35162008, 0.0, 0.0, 0.3760029, 0.46118784, 0.0, 0.043265022, 0.0, 0.306801, 0.0]",1,./dk_data/synth_noise/793-1-NI7S.wav,synth_noise
"[0.0, 0.0, 0.0, 0.0, 0.17310372, 0.09610598, 0.034922466, 0.0, 0.0, 0.0, 0.22719574, 0.07261583, 0.10790162, 0.0, 0.20743494, 0.025509834, 0.2780309, 0.18949811, 0.0, 0.0, 0.0, 0.0, 0.09166361, 0.0, 0.043287195, 0.0, 0.0, 0.0, 0.162768, 0.0, 0.0, 0.0, 0.1608707, 0.2917378, 0.0, 0.0, 0.05340639, 0.0, 0.0, 0.0, 0.0, 0.32250643, 0.0, 0.0, 0.12019399, 0.0, 0.0, 0.093714744, 0.27242857, 0.0, 0.10758005, 0.0, 0.0, 0.0, 0.10420893, 0.01593167, 0.0, 0.21105832, 0.08203292, 0.25401, 0.008615516, 0.0, 0.096112005, 0.0]",1,./dk_data/synth_noise/J18L-635-8.wav,synth_noise
"[0.0, 0.21125405, 0.1799646, 0.0, 0.053154524, 0.0, 0.0, 0.3688014, 0.14567052, 0.0, 0.3468051, 0.1531802, 0.14464784, 0.0, 0.0, 0.1767362, 0.17051339, 0.38020867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23003614, 0.0, 0.0, 0.0, 0.06548678, 0.0, 0.0, 0.0, 0.15327165, 0.0, 0.0, 0.19781749, 0.16275269, 0.1727454, 0.0, 0.0, 0.0, 0.0071688257, 0.0, 0.0, 0.21951342, 0.0, 0.0, 0.03669071, 0.42938894, 0.0, 0.38571244, 0.0, 0.0, 0.0, 0.47961915, 0.0, 0.052771002, 0.4113372, 0.05808475, 0.0, 0.13317445, 0.0, 0.2481283, 0.0]",1,./dk_data/synth_noise/AGSP-3789-1.wav,synth_noise
"[0.0, 0.18767546, 0.19129756, 0.0, 0.080302685, 0.0, 0.12973006, 0.18706954, 0.3852799, 0.0, 0.30820265, 0.1156798, 0.0, 0.0, 0.024589054, 0.24196321, 0.25514105, 0.31691724, 0.0, 0.0, 0.0, 0.0, 0.028584376, 0.0, 0.27983165, 0.0, 0.0, 0.0, 0.14295706, 0.0, 0.0, 0.0, 0.75702333, 0.0, 0.20187078, 0.0, 0.21703136, 0.3326875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41663855, 0.0, 0.0, 0.0, 0.56058925, 0.0, 0.08716448, 0.0, 0.0, 0.0, 0.4105569, 0.08150644, 0.15977447, 0.09664131, 0.2090266, 0.10686924, 0.32109517, 0.0, 0.100488745, 0.0]",1,./dk_data/synth_noise/X1HD-1536-1.wav,synth_noise
"[0.0, 0.14050531, 0.0, 0.0, 0.014887854, 0.055783033, 0.0, 0.0, 0.0, 0.0, 0.075182885, 0.18183403, 0.0, 0.0, 0.0, 0.0, 0.07939947, 0.205411, 0.0, 0.0, 0.0, 0.0, 0.30457625, 0.0, 0.12144617, 0.0, 0.0, 0.0, 0.23620236, 0.0, 0.0, 0.0, 0.15555209, 0.45051736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.067047015, 0.40757555, 0.0, 0.0, 0.29463074, 0.0, 0.037005156, 0.19045961, 0.115657, 0.0, 0.0, 0.14339018, 0.0, 0.0, 0.21039864, 0.0, 0.0, 0.10028909, 0.1704422, 0.106930636, 0.0, 0.0, 0.15021431, 0.0]",1,./dk_data/synth_noise/1240-8-WFQR.wav,synth_noise
"[0.0, 0.13435091, 0.11125172, 0.0, 0.22905424, 0.2359534, 0.0, 0.14531745, 0.11011436, 0.0, 0.043278664, 0.23462601, 0.0324451, 0.0, 0.1957339, 0.14823823, 0.020251475, 0.23153764, 0.0, 0.0, 0.0, 0.0, 0.17312104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05673024, 0.0, 0.0, 0.0, 0.2420784, 0.0, 0.07482867, 0.119455285, 0.0, 0.0, 0.0, 0.0, 0.026059248, 0.11463438, 0.0, 0.0, 0.036421277, 0.0, 0.0, 0.0, 0.17867683, 0.0, 0.03909245, 0.29461068, 0.0, 0.0, 0.15316384, 0.10589672, 0.0, 0.13202152, 0.05126419, 0.11715843, 0.0, 0.0, 0.19206339, 0.0]",1,./dk_data/synth_noise/ZLAN-3191-8.wav,synth_noise
"[0.0, 0.099645145, 0.042578876, 0.0, 0.122010276, 0.16539255, 0.100814864, 0.051897082, 0.00914751, 0.0, 0.128204, 0.09273462, 0.013761635, 0.0, 0.0, 0.074225545, 0.057760607, 0.24750191, 0.0, 0.0, 0.0, 0.0, 0.11961335, 0.0, 0.13082203, 0.0, 0.0, 0.0, 0.17130451, 0.0, 0.0, 0.0, 0.09968731, 0.14476265, 0.11732113, 0.0, 0.027984634, 0.021702036, 0.0, 0.0, 0.16897117, 0.2534484, 0.0, 0.0, 0.1572018, 0.0, 0.057035565, 0.07166484, 0.19020022, 0.0, 0.1650064, 0.15458149, 0.0, 0.0, 0.14983037, 0.0, 0.0, 0.15268514, 0.03641528, 0.12071331, 0.057899468, 0.0, 0.15078658, 0.0]",1,./dk_data/synth_noise/0O2Q-729-4.wav,synth_noise
"[0.0, 0.58297515, 0.0, 0.0, 0.10798806, 0.101509884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20563218, 0.0, 0.0, 0.19053152, 0.0, 0.031389944, 0.61957836, 0.0, 0.0, 0.0, 0.0, 0.64763147, 0.0, 0.0035174936, 0.0, 0.0, 0.0, 0.3412987, 0.0, 0.0, 0.0, 0.24129781, 0.56431276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49677894, 0.0, 0.0, 0.3770885, 0.0, 0.060361087, 0.1530879, 0.29434118, 0.0, 0.0, 0.23021263, 0.0, 0.0, 0.29673523, 0.0, 0.0, 0.1442517, 0.31514728, 0.249078, 0.0, 0.0, 0.4634646, 0.0]",1,./dk_data/synth_noise/T5GI-3677-4.wav,synth_noise
"[0.0, 0.91871715, 0.03967306, 0.0, 0.07754933, 0.20575783, 0.12416993, 0.0, 0.0, 0.0, 0.0, 0.114713535, 0.0, 0.0, 0.0, 0.2094135, 0.07653628, 0.60944664, 0.0, 0.0, 0.0, 0.0, 0.68498456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38043112, 0.0, 0.0, 0.0, 0.0, 0.5539086, 0.04001577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.78822565, 0.0, 0.0, 0.7151636, 0.0, 0.14913322, 0.0, 0.2149254, 0.0, 0.0, 0.16696197, 0.0, 0.0, 0.04374875, 0.0, 0.0, 0.0, 0.3108683, 0.43451357, 0.0, 0.0, 0.7593819, 0.0]",1,./dk_data/synth_noise/9FQD-3151-1.wav,synth_noise
"[0.0, 0.09145734, 0.05051421, 0.0, 0.06070725, 0.11840986, 0.0, 0.10928964, 0.019819854, 0.0, 0.047760323, 0.35395736, 0.0, 0.0, 0.079717234, 0.0, 0.056433108, 0.22408575, 0.0, 0.0, 0.107608415, 0.0, 0.22372997, 0.0, 0.13120952, 0.0, 0.0, 0.0, 0.18311761, 0.0, 0.0, 0.0, 0.41764054, 0.011017159, 0.1526527, 0.03187087, 0.0, 0.0, 0.0, 0.0, 0.16294208, 0.15565369, 0.0, 0.0, 0.2662196, 0.0, 0.0, 0.08999023, 0.35437953, 0.0, 0.0, 0.16751474, 0.0, 0.0, 0.20427135, 0.1274531, 0.0, 0.15714887, 0.029300429, 0.017008826, 0.031191923, 0.0, 0.0, 0.0]",1,./dk_data/synth_noise/M29I-1956-8.wav,synth_noise
"[0.0, 0.3071184, 0.09225276, 0.0, 0.17502391, 0.027233884, 0.3300976, 0.33213267, 0.23600344, 0.0, 0.38151178, 0.09405501, 0.024301646, 0.0, 0.0, 0.0, 0.23239104, 0.19047505, 0.0, 0.0, 0.0, 0.19967966, 0.21923089, 0.0, 0.2094084, 0.0, 0.0, 0.0, 0.018759016, 0.0, 0.0, 0.0, 0.51703703, 0.0, 0.29157898, 0.0, 0.05753987, 0.19224584, 0.0, 0.0, 0.17057696, 0.0, 0.0, 0.0, 0.2743138, 0.0, 0.017217692, 0.0, 0.415473, 0.0, 0.025810324, 0.0, 0.0, 0.0, 0.23815031, 0.06961472, 0.26705772, 0.19980794, 0.0, 0.0, 0.52299464, 0.0, 0.0, 0.0]",1,./dk_data/synth_noise/AL88-3750-4.wav,synth_noise
"[0.0, 0.16944101, 0.049178474, 0.0, 0.13988541, 0.0, 0.0, 0.0, 0.09714851, 0.0, 0.14344823, 0.17848755, 0.0, 0.0, 0.0638403, 0.04033701, 0.13209021, 0.19357729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08442251, 0.0, 0.0, 0.0, 0.18492633, 0.0, 0.0, 0.0, 0.15216643, 0.21242023, 0.04186186, 0.062961735, 0.01826866, 0.0, 0.0, 0.0, 0.0, 0.09051272, 0.0, 0.0, 0.19416863, 0.0, 0.0, 0.0, 0.12468128, 0.0, 0.047113955, 0.09379807, 0.0, 0.0, 0.16547707, 0.11230725, 0.0, 0.0, 0.26505098, 0.20188786, 0.058801256, 0.0, 0.11275564, 0.0]",1,./dk_data/synth_noise/1883-4-STGX.wav,synth_noise
"[0.0, 0.1217614, 0.0086079985, 0.0, 0.11085485, 0.018337205, 0.0, 0.0061407406, 0.12871285, 0.0, 0.00097159296, 0.20129418, 0.007996, 0.0, 0.08970161, 0.09380258, 0.0, 0.17081401, 0.0, 0.0, 0.060756292, 0.0, 0.021359906, 0.0, 0.01838044, 0.0, 0.0, 0.0, 0.17022908, 0.0, 0.0, 0.0, 0.39665216, 0.016620412, 0.17264926, 0.0, 0.02373676, 0.0, 0.0, 0.0, 0.0, 0.105995044, 0.0, 0.0, 0.4332071, 0.0, 0.0, 0.05516029, 0.45958215, 0.0, 0.0, 0.031601608, 0.0, 0.0, 0.086305805, 0.018332262, 0.040624663, 0.1843002, 0.055445902, 0.07901694, 0.072822824, 0.0, 0.02495087, 0.0]",1,./dk_data/synth_noise/220-8-4PGS.wav,synth_noise
"[0.0, 0.13061324, 0.02727693, 0.0, 0.2606279, 0.12690338, 0.036826957, 0.18219785, 0.18806523, 0.0, 0.088555425, 0.14288421, 0.0059244577, 0.0, 0.00998307, 0.07354598, 0.10329001, 0.32453585, 0.0, 0.0, 0.0, 0.0, 0.40917724, 0.0, 0.047146045, 0.0, 0.0, 0.0, 0.23017938, 0.0, 0.0, 0.0, 0.40780383, 0.0, 0.0, 0.0, 0.10168067, 0.10272932, 0.0, 0.0, 0.21342885, 0.062640935, 0.0, 0.0, 0.24290815, 0.0, 0.0, 0.051793244, 0.25007918, 0.0, 0.1326661, 0.08128163, 0.0, 0.0, 0.23680058, 0.020502985, 0.03438718, 0.10302773, 0.0, 0.0063296705, 0.057063162, 0.0, 0.2266655, 0.0]",1,./dk_data/synth_noise/NRQ7-2404-4.wav,synth_noise
"[0.0, 0.15005775, 0.0, 0.0, 0.17849281, 0.09470943, 0.0, 0.0, 0.0, 0.0, 0.036793888, 0.12403616, 0.0, 0.0, 0.09088272, 0.0, 0.09289779, 0.17245278, 0.0, 0.0, 0.0, 0.0, 0.23111999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18117079, 0.0, 0.0, 0.0, 0.18426847, 0.4700799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31298834, 0.0, 0.0, 0.29299515, 0.0, 0.0, 0.13203843, 0.18290243, 0.0, 0.0, 0.12215249, 0.0, 0.0, 0.11243086, 0.0, 0.0, 0.13326816, 0.22005191, 0.15298516, 0.0, 0.0, 0.056190223, 0.0]",1,./dk_data/synth_noise/RVC7-2657-8.wav,synth_noise
"[0.0, 0.20170353, 0.02483213, 0.0, 0.10778978, 0.10474509, 0.06445442, 0.0, 0.026919419, 0.0, 0.06964872, 0.011305895, 0.0, 0.0, 0.0, 0.13453421, 0.0, 0.31098935, 0.0, 0.0, 0.0, 0.0, 0.31736287, 0.0, 0.095800355, 0.0, 0.0, 0.0, 0.15448159, 0.0, 0.0, 0.0, 0.0, 0.09566665, 0.0, 0.0, 0.0, 0.1545137, 0.0, 0.0, 0.027184471, 0.17841159, 0.0, 0.0, 0.1957293, 0.0, 0.18705684, 0.0, 0.21578524, 0.0, 0.09525828, 0.039362025, 0.0, 0.0, 0.20252651, 0.0, 0.0, 0.05812203, 0.08768384, 0.20638031, 0.011001512, 0.0, 0.32534412, 0.0]",1,./dk_data/synth_noise/293A-3342-8.wav,synth_noise
"[0.0, 0.28929818, 0.23778605, 0.0, 0.0, 0.5690079, 0.0, 0.0, 0.0, 0.0, 0.15371378, 0.039611444, 0.0, 0.0, 0.1285927, 0.19505706, 0.0, 0.21183838, 0.0, 0.0, 0.032245513, 0.011030085, 0.26161143, 0.0, 0.30446938, 0.0, 0.0, 0.0, 0.45576662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23129067, 0.0, 0.0, 0.1314358, 0.0, 0.0, 0.05816765, 0.33281896, 0.0, 0.0, 0.33153734, 0.0, 0.13228221, 0.2788014, 0.27992165, 0.0, 0.0, 0.073015444, 0.0, 0.0, 0.29956558, 0.0, 0.0, 0.22862738, 0.2733394, 0.09203872, 0.2754081, 0.0, 0.0, 0.0]",1,./dk_data/synth_noise/677-4-T3NZ.wav,synth_noise
"[0.0, 0.117581844, 0.0, 0.0, 0.35176072, 0.320009, 0.0, 0.30719346, 0.0, 0.0, 0.08665568, 0.50893784, 0.025231462, 0.0, 0.09157434, 0.04795461, 0.12017122, 0.52852595, 0.0, 0.0, 0.033692412, 0.0, 0.118309006, 0.0, 0.16144079, 0.0, 0.0, 0.0, 0.41302502, 0.0, 0.0, 0.0, 0.35701162, 0.030682176, 0.04213682, 0.17301327, 0.0, 0.0, 0.0, 0.0, 0.07618788, 0.4710429, 0.0, 0.0, 0.10679869, 0.0, 0.0, 0.0066080578, 0.31460536, 0.0, 0.07230183, 0.6149319, 0.0, 0.0, 0.24439208, 0.25881442, 0.0, 0.0077029094, 0.020821992, 0.19268776, 0.0, 0.0, 0.42260274, 0.0]",1,./dk_data/synth_noise/W64G-1107-8.wav,synth_noise
"[0.0, 0.41720408, 0.053647406, 0.0, 0.21780244, 0.24560352, 0.0, 0.3707333, 0.2784384, 0.0, 0.06651336, 0.39567742, 0.2180519, 0.0, 0.108598694, 0.1760979, 0.15429784, 0.48670995, 0.0, 0.0, 0.0, 0.0, 0.42867535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16278157, 0.0, 0.0, 0.0, 0.47354025, 0.0, 0.1362662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24483658, 0.05337064, 0.0, 0.0, 0.114358224, 0.0, 0.056090258, 0.12947905, 0.63395107, 0.0, 0.12038073, 0.03445667, 0.0, 0.0, 0.19612858, 0.040845703, 0.0, 0.33096445, 0.0, 0.0, 0.12202231, 0.0, 0.057202388, 0.0]",1,./dk_data/synth_noise/JE7W-3857-1.wav,synth_noise
"[0.0, 0.22115134, 0.0, 0.0, 0.18855044, 0.03946672, 0.0, 0.0, 0.0950672, 0.0, 0.085460275, 0.19557069, 0.016063087, 0.0, 0.0, 0.18620268, 0.0, 0.20496456, 0.0, 0.0, 0.0, 0.0, 0.39742967, 0.0, 0.083232135, 0.0, 0.0, 0.0, 0.10264726, 0.0, 0.0, 0.0, 0.0, 0.01682821, 0.072378434, 0.0, 0.055303022, 0.0, 0.0, 0.0, 0.0, 0.21389219, 0.0, 0.0, 0.26965544, 0.0, 0.15379366, 0.0, 0.22163181, 0.0, 0.0, 0.11840535, 0.0, 0.0, 0.2907654, 0.07481448, 0.0, 0.05155357, 0.15132444, 0.0, 0.0, 0.0, 0.5203748, 0.0]",1,./dk_data/synth_noise/WF4V-125-4.wav,synth_noise
"[0.0, 0.09718916, 0.118692905, 0.0, 0.012191825, 0.152791, 0.060401425, 0.11381614, 0.09799239, 0.0, 0.09115872, 0.045092113, 0.02842645, 0.0, 0.0, 0.13139707, 0.048924245, 0.16024688, 0.0, 0.0, 0.051522724, 0.0026687123, 0.095443316, 0.0, 0.23248982, 0.0, 0.0, 0.0, 0.07330503, 0.0, 0.0, 0.0, 0.17782933, 0.0, 0.12598181, 0.056690704, 0.12046067, 0.20237806, 0.0, 0.0, 0.19119376, 0.0, 0.0, 0.0, 0.12074785, 0.0, 0.013665687, 0.0, 0.16556159, 0.0, 0.22694746, 0.10870792, 0.0, 0.0, 0.14806244, 0.091906354, 0.0, 0.10506668, 0.09702857, 0.022456031, 0.23013487, 0.0, 0.11582109, 0.0]",1,./dk_data/synth_noise/U87S-861-1.wav,synth_noise
"[0.0, 0.3948369, 0.04241636, 0.0, 0.02886343, 0.39367595, 0.0, 0.18179587, 0.17992058, 0.0, 0.12963253, 0.12551275, 0.012631825, 0.0, 0.14327542, 0.09006195, 0.24054617, 0.2914891, 0.0, 0.0, 0.0, 0.0, 0.17510352, 0.0, 0.43853533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45999026, 0.0, 0.36406833, 0.048619762, 0.23977774, 0.55158, 0.0, 0.0, 0.13163869, 0.004229326, 0.0, 0.0, 0.4238364, 0.0, 0.0021674037, 0.0, 0.42796448, 0.0, 0.20054802, 0.23442513, 0.0, 0.0, 0.25951883, 0.22663757, 0.062904805, 0.13834286, 0.06394963, 0.0, 0.34731737, 0.0, 0.11295842, 0.0]",1,./dk_data/synth_noise/AO3W-1121-1.wav,synth_noise
"[0.0, 0.30495557, 0.2832964, 0.0, 0.07419481, 0.042917218, 0.0, 0.3410389, 0.056269087, 0.0, 0.32283846, 0.25332353, 0.06193972, 0.0, 0.21923202, 0.09845088, 0.15433225, 0.33708987, 0.0, 0.0, 0.0, 0.060591996, 0.23615801, 0.0, 0.03387577, 0.0, 0.0, 0.0, 0.2267731, 0.0, 0.0, 0.0, 0.15479931, 0.0, 0.09423642, 0.06635646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29650894, 0.0, 0.0, 0.11590017, 0.0, 0.050858323, 0.13079615, 0.19206136, 0.0, 0.2090199, 0.2402716, 0.0, 0.0, 0.38915247, 0.066312395, 0.0, 0.40451583, 0.060990088, 0.119392276, 0.014040962, 0.0, 0.17575327, 0.0]",1,./dk_data/synth_noise/F4UP-2794-8.wav,synth_noise
"[0.0, 0.4094593, 0.0, 0.0, 0.29467848, 0.09661347, 0.0, 0.0, 0.0, 0.0, 0.011517562, 0.0, 0.0, 0.0, 0.09342027, 0.0, 0.3784375, 0.43649808, 0.0, 0.0, 0.0, 0.0, 0.5473476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.59379953, 0.0, 0.0, 0.0, 0.08953863, 1.1740098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9000143, 0.0, 0.0, 0.659522, 0.0, 0.0, 0.0, 0.2138109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1047812, 0.59358186, 0.4306457, 0.0, 0.0, 0.23028669, 0.0]",1,./dk_data/synth_noise/LJG6-2669-4.wav,synth_noise
"[0.0, 0.4547951, 0.007853292, 0.0, 0.16453704, 0.4624557, 0.0, 0.0, 0.1488125, 0.0, 0.13361913, 0.0, 0.0, 0.0, 0.034317594, 0.51367545, 0.07190767, 0.21425612, 0.0, 0.0, 0.0, 0.01784176, 0.03952484, 0.0, 0.332288, 0.0, 0.0, 0.0, 0.48487478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39657202, 0.0, 0.22604406, 0.0, 0.0, 0.0, 0.0, 0.8104987, 0.0, 0.0, 1.2456381, 0.0, 0.0, 0.0, 0.13765237, 0.0, 0.12175328, 0.0, 0.0, 0.0, 0.6705426, 0.5155656, 0.0, 0.0, 0.37977496, 0.1428946, 0.8420448, 0.0, 1.312036, 0.0]",1,./dk_data/synth_noise/55PH-2054-1.wav,synth_noise
"[0.0, 0.14443123, 0.11213294, 0.0, 0.14568442, 0.0, 0.0, 0.09609819, 0.109299466, 0.0, 0.30086052, 0.15888977, 0.10378787, 0.0, 0.0, 0.12789044, 0.09498337, 0.3241847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1169808, 0.0, 0.0, 0.0, 0.14075445, 0.0, 0.0, 0.0, 0.059641615, 0.0, 0.0, 0.019155886, 0.10360908, 0.0, 0.0, 0.0, 0.0, 0.14901648, 0.0, 0.0, 0.26692724, 0.0, 0.0, 0.015605226, 0.33037192, 0.0, 0.32717884, 0.0, 0.0, 0.0, 0.3255688, 0.0, 0.0, 0.2571919, 0.12906078, 0.0015904158, 0.11000041, 0.0, 0.25951052, 0.0]",1,./dk_data/synth_noise/OGFQ-2575-4.wav,synth_noise
"[0.0, 0.24154283, 0.016332418, 0.0, 0.13583988, 0.0, 0.030106042, 0.0, 0.121903464, 0.0, 0.0, 0.14101706, 0.0, 0.0, 0.17903109, 0.01905106, 0.09788363, 0.21263213, 0.0, 0.0, 0.13447188, 0.08133028, 0.05151105, 0.0, 0.019989602, 0.0, 0.0, 0.0, 0.19207427, 0.0, 0.0, 0.0, 0.27031875, 0.08366128, 0.21663135, 0.0, 0.036197312, 0.0, 0.0, 0.0, 0.0, 0.23176585, 0.0, 0.0, 0.40296146, 0.0, 0.0, 0.0, 0.2872473, 0.0, 0.03909909, 0.008560702, 0.0, 0.0, 0.0, 0.10862954, 0.07046029, 0.027023654, 0.0, 0.038249537, 0.19459917, 0.0, 0.12217572, 0.0]",1,./dk_data/synth_noise/13-4-VGZL.wav,synth_noise
"[0.0, 0.21348171, 0.12315063, 0.0, 0.17635244, 0.13167208, 0.0, 0.13587831, 0.15801279, 0.0, 0.0050285086, 0.13870925, 0.0, 0.0, 0.12467714, 0.1113061, 0.015351325, 0.41488826, 0.0, 0.0, 0.0, 0.0, 0.16959041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24763164, 0.0, 0.0, 0.0, 0.42628586, 0.0, 0.066274464, 0.0736444, 0.0, 0.016333006, 0.0, 0.0, 0.0, 0.0669357, 0.0, 0.0, 0.2670597, 0.0, 0.11611523, 0.035139076, 0.35148513, 0.0, 0.053679354, 0.024795897, 0.0, 0.0, 0.097922474, 0.0, 0.0, 0.10649562, 0.0, 0.14861372, 0.0, 0.0, 0.0955605, 0.0]",1,./dk_data/synth_noise/GKHD-2186-8.wav,synth_noise
